Unnamed: 0,club,position,id,gender,trained_10_week,trained_im,has_trainer,cadence,age,bmi,n_marathons_run,bib_colour,VO2_max,heart_rate,shoe_size,time_seconds
321,No,10608,321,1,0.8494807883000659,1.723566274896662,0,162,41.0,21.04,10,2,26.79,89.58,7,6528
6979,No,10609,6957,1,1.662680888237093,3.772705884860149,0,163,29.0,17.12,3,2,35.53,88.47,7,6528
3633,No,10610,3621,1,0.0,1.691301503873513,0,155,32.0,21.29,7,2,34.07,89.06,6,6529
7867,No,10611,7845,1,2.364196903117853,2.364196903117853,0,166,27.0,19.97,5,2,47.89,89.85,6,6529
9078,No,10612,9054,0,5.234242615637439,5.234242615637439,0,158,41.0,21.16,4,2,31.32,89.85,9,6529
3647,Road Runners,10613,3635,1,0.0,1.149002450110316,0,162,37.0,21.74,5,2,28.85,86.49,6,6529
11228,No,10614,11195,1,0.759970166449577,2.746612545041219,0,165,43.0,22.63,1,2,21.76,92.63,7,6530
9045,No,10615,9021,1,0.0,1.4767263797385,0,163,35.0,22.495630402171585,7,2,40.59,91.15,5,6530
6977,No,10616,6955,0,1.822667709865987,2.096699856024439,0,162,36.0,17.87,4,2,29.31,94.83,9,6530
14313,Mo running,10617,14271,0,4.392045207853014,4.392045207853014,1,168,47.0,19.03,3,2,38.77,94.64,7,6530
13180,No,10618,13139,0,0.7659798671765379,0.7659798671765379,0,151,26.0,19.55,7,2,30.39,89.56,11,6530
9067,The Bolts,10619,9043,0,0.1970836482591547,0.1970836482591547,0,159,32.0,21.43,6,2,24.41,87.2,7,6531
5189,Gump's training,10620,5171,1,0.0,1.513451996128924,0,165,39.0,21.23,6,2,42.63,87.93,7,6531
14305,No,10621,14263,0,1.270080835596032,3.348632153426249,0,162,37.0,23.07,4,2,42.57,85.28,11,6531
7345,No,10622,7323,0,1.870660639292251,1.870660639292251,0,154,32.0,21.47,1,2,46.14,90.29,7,6531
5178,No,10623,5160,0,2.256956025388585,2.256956025388585,0,157,40.0,21.05,4,2,39.61,95.07,7,6531
5192,No,10624,5174,0,1.403459223106468,1.403459223106468,0,162,33.0,21.51,4,2,22.37,96.69,12,6532
10486,No,10625,10456,1,3.186944828383277,3.186944828383277,0,150,31.0,20.57,3,2,29.77,84.94,4,6532
1573,No,10626,1571,0,1.679629319347606,0.0,0,158,47.0,22.54,4,2,35.89,87.9,7,6533
1559,Forest's running club,10627,1557,1,2.103255250582638,2.103255250582638,0,164,50.0,21.33,6,2,32.49,87.28,3,6533
12447,No,10628,12410,1,1.00395419676124,1.782655120697621,0,172,32.0,19.84,2,2,30.11,91.5,4,6533
12432,No,10629,12395,1,2.389309072710981,2.389309072710981,0,166,34.0,20.79,4,2,27.3,87.25,6,6533
12414,No,10630,12377,0,0.0,2.011169952542388,0,161,50.0,18.68,5,2,21.19,88.76,12,6534
9857,No,10631,9830,1,1.089408431240753,1.089408431240753,0,158,23.0,20.61,8,2,30.71,85.27,3,6534
14291,No,10632,14249,1,1.605383968431033,1.605383968431033,0,159,28.0,21.06,5,2,12.71832328554809,90.12,4,6535
9086,No,10633,9062,0,0.0,2.19551479649436,0,166,43.0,19.91,5,2,26.95,90.58,13,6535
12442,No,10634,12405,0,2.507951630932014,2.507951630932014,0,168,46.0,21.15,2,2,31.31,85.55,13,6536
7343,No,10635,7321,1,3.002646993420437,3.002646993420437,0,162,32.0,21.13,0,2,27.79,97.53,6,6536
9035,No,10636,9011,0,2.294670321721032,2.294670321721032,0,160,47.0,21.43,3,2,12.71832328554809,90.78,9,6536
12440,Best foot forward,10637,12403,0,5.31882355236244,5.31882355236244,1,164,53.0,19.52,3,2,15.92,100.33,7,6536
3668,No,10638,3656,0,0.0,0.0,0,160,26.0,20.89,3,2,45.8,95.84,13,6537
2835,No,10639,2825,1,0.1978118159416218,3.40103982085893,0,163,35.0,19.13,5,2,41.81,88.03,5,6537
9088,No,10640,9064,1,0.2144157400730018,0.2144157400730018,0,162,49.0,19.16,0,2,25.09,91.18,3,6537
6978,No,10641,6956,1,0.7253498844363097,0.7253498844363097,0,167,36.0,18.88,7,2,26.11,93.26,4,6537
3643,No,10642,3631,0,2.663158231116209,2.663158231116209,0,164,35.0,21.29,4,2,37.47,90.37,11,6537
12435,No,10643,12398,1,1.111659524525285,1.111659524525285,0,154,43.0,22.5,4,2,33.78,89.59,5,6537
9058,No,10644,9034,1,2.6720103217794,2.6720103217794,0,167,24.0,21.67,1,2,15.65,97.63,6,6538
12426,No,10645,12389,1,3.290453121199876,3.290453121199876,0,162,27.0,19.6,4,2,33.78,94.92,5,6538
10479,No,10646,10449,0,0.0,3.744635239492574,0,165,39.0,18.55,2,2,21.16,88.51,12,6538
7876,No,10647,7854,0,0.0,0.4135827839054157,0,162,47.0,22.57,1,2,29.47,84.42,11,6539
12418,No,10648,12381,0,1.475970152552316,1.475970152552316,0,165,28.0,22.08,3,2,30.96,88.02,7,6539
10505,Gump's training,10649,10475,1,2.039826553732678,2.039826553732678,0,162,33.0,20.65,5,2,35.06,89.84,6,6539
6254,No,10650,6235,0,0.3627748305629765,3.165020460753034,0,167,43.0,20.52,6,2,18.76,92.43,13,6539
13175,Run every day,10651,13134,1,1.251250033025783,1.251250033025783,0,156,39.0,18.31,2,2,23.28,86.09,6,6539
10497,No,10652,10467,1,0.1902035082827074,1.473712448664851,0,159,42.0,25.88,4,2,27.6,89.62,3,6539
10474,No,10653,10444,1,1.239230479331684,1.239230479331684,0,167,32.0,22.495630402171585,0,2,31.0,89.94,4,6539
5163,No,10654,5145,1,3.205235743329041,3.205235743329041,0,165,26.0,21.82,4,2,44.612217,81.66,7,6540
7340,No,10655,7318,1,1.804936172524668,1.804936172524668,0,166,47.0,22.94,4,2,23.37,88.96,7,6540
12460,Mo running,10656,12423,0,4.231478813487973,4.231478813487973,0,171,34.0,19.39,7,2,26.75,90.84,9,6540
6292,No,10657,6273,1,0.002013097307689504,1.100666789586686,0,152,35.0,21.5,5,2,17.99,83.3,7,6540
319,Flash boys,10658,319,1,2.258993620860837,2.258993620860837,0,164,36.0,20.44,5,2,35.55,91.56,7,6540
5182,No,10659,5164,1,3.611153787667207,3.611153787667207,0,170,34.0,21.13,5,2,32.02,94.64,7,6540
13431,No,10660,13389,1,3.908715286708387,3.908715286708387,0,167,36.0,23.25,5,2,44.62,91.82,5,6541
9863,No,10661,9836,0,0.5692085775846759,1.148364958474608,0,161,31.0,22.09,1,2,27.97,88.05,7,6541
10489,No,10662,10459,0,0.0,0.0,0,160,38.0,20.88,3,2,32.63,91.73,7,6542
5199,No,10663,5181,0,3.76789550200334,3.76789550200334,0,164,33.0,20.65,4,2,37.46,89.29,11,6542
14311,No,10664,14269,1,0.0,0.9900491366989199,0,163,36.0,21.11,9,2,41.38,95.66,4,6542
14309,No,10665,14267,1,2.1781106726966,2.1781106726966,0,169,48.0,23.32,3,2,19.8,81.272823,4,6542
6277,No,10666,6258,1,0.0,0.1789813617199052,0,168,38.0,21.25,4,2,35.33,87.33,4,6542
5168,No,10667,5150,1,1.914997069184334,1.914997069184334,0,160,25.0,19.84,8,2,19.99,90.72,3,6543
12449,No,10668,12412,0,0.9100658975260041,1.338285792489032,0,166,30.0,20.28,4,2,23.93,86.97,8,6543
6242,Run every day,10669,6223,0,0.9237312376907061,0.9237312376907061,0,171,33.0,22.25,9,2,32.9,86.29,7,6544
2824,No,10670,2814,1,2.395285236838023,2.395285236838023,0,172,45.0,20.52,7,2,36.92,85.23,5,6544
13190,No,10671,13149,1,0.0,4.113925247262667,0,168,42.0,19.3,5,2,26.33,88.64,6,6545
2857,No,10672,2847,1,0.0,1.858542922800925,0,160,40.0,17.22,3,2,32.7,95.09,4,6545
2832,No,10673,2822,0,2.727520036563879,2.727520036563879,0,158,45.0,19.92,5,2,18.83,93.8,8,6545
9609,Forest's running club,10674,9582,1,3.467361357925055,3.467361357925055,0,163,40.0,20.49,4,2,14.22,87.88,3,6546
11236,No,10675,11203,0,1.552006398592916,2.017291161385461,0,156,33.0,21.73,2,2,32.14,83.36,12,6546
14295,Runway RAF running club,10676,14253,1,0.4017238005885083,1.853257911723467,0,159,32.0,22.76,2,2,26.11,92.22,5,6546
2826,No,10677,2816,0,4.341786381010408,4.341786381010408,0,168,20.0,22.11,4,2,20.49,88.79,10,6546
10487,No,10678,10457,0,0.0,2.329779221148298,0,159,28.0,21.17,6,2,37.54,92.84,13,6547
1567,No,10679,1565,1,0.7594718643967885,1.574565668241255,0,161,37.0,22.495630402171585,2,2,22.57,91.48,6,6548
9046,No,10680,9022,1,1.642109167110194,2.286016392758242,0,166,36.0,22.495630402171585,5,2,39.96,91.73,5,6548
6265,No,10681,6246,1,1.618668497212704,1.618668497212704,0,165,34.0,20.38,3,2,42.45,86.84,3,6548
9073,Best foot forward,10682,9049,0,0.0,0.3376162847263949,0,168,30.0,21.91,6,2,33.34,91.38,11,6549
6975,No,10683,6953,0,0.9515007626399248,2.490135550935008,0,165,40.0,20.15,3,2,26.8,83.11,7,6549
9048,No,10684,9024,0,0.0,1.260775399077668,0,164,40.0,21.72,0,2,33.06,90.01,9,6549
14274,No,10685,14232,1,2.024493114634642,2.024493114634642,0,165,34.0,22.03,5,2,27.86,87.5,4,6549
14276,Mo running,10686,14234,1,3.382160353860002,3.382160353860002,1,170,23.0,21.93,5,2,25.73,90.84,3,6549
2846,No,10687,2836,1,1.672158956377451,1.672158956377451,0,158,36.0,19.48,1,2,21.76,88.2,3,6549
12455,No,10688,12418,0,0.07345037179935199,0.07345037179935199,0,161,50.0,22.19,4,2,19.04,94.56,7,6550
2814,No,10689,2804,1,1.483599652626103,1.987428957994074,0,158,32.0,22.61,3,2,21.47,92.19,3,6550
13186,No,10690,13145,0,4.326573445389094,4.326573445389094,0,165,43.0,24.25,2,2,46.97,89.92,13,6550
1568,No,10691,1566,1,0.0,1.431458232972647,0,159,27.0,20.17,6,2,43.45,89.21,5,6552
7354,No,10692,7332,0,0.0,3.019524534853716,0,165,48.0,21.22,5,2,21.9,84.67,7,6552
14300,No,10693,14258,0,3.071312113107864,3.071312113107864,0,157,36.0,20.32,1,2,15.0,85.89,9,6552
10494,No,10694,10464,1,0.0,0.0,0,169,24.0,21.01,6,2,34.89,88.54,3,6553
12439,No,10695,12402,1,0.0,3.523617672143783,0,165,40.0,22.495630402171585,3,2,35.47,97.62,5,6553
9044,No,10696,9020,1,0.0,3.156388509839681,0,160,21.0,22.495630402171585,3,2,44.612217,92.1,5,6553
14321,Forest's running club,10697,14279,0,0.0,2.087193034922589,0,156,43.0,21.43,4,2,31.54,81.92,8,6553
12454,No,10698,12417,0,2.177862255763281,3.678538879558683,0,161,45.0,22.1,4,2,32.34,88.54,8,6554
6267,No,10699,6248,0,3.34722690399677,3.34722690399677,0,167,28.0,20.93,4,2,18.21,81.24,13,6555
9097,No,10700,9073,0,0.0,1.204127626348118,0,156,32.0,19.8,6,2,28.0,90.06,7,6555
9075,No,10701,9051,1,0.0,1.257597254063657,0,163,37.0,19.13,2,2,29.37,90.95,3,6555
7352,No,10702,7330,1,1.567128402024465,1.567128402024465,0,162,27.0,22.6,4,2,44.612217,92.26,3,6555
14286,No,10703,14244,0,0.1467145367378921,0.1467145367378921,0,169,42.0,18.61,5,2,20.9,90.98,11,6555
5194,No,10704,5176,1,1.522578134912654,1.522578134912654,0,153,38.0,21.61,5,2,29.16,94.59,5,6556
9860,No,10705,9833,1,0.0,4.174596585397079,0,168,44.0,22.14,6,2,23.53,93.05,3,6556
13182,No,10706,13141,1,0.8303318840514312,0.8303318840514312,0,164,32.0,23.0,5,2,31.28,87.73,6,6556
1563,No,10707,1561,1,4.162648885126118,4.162648885126118,0,166,35.0,21.97,1,2,34.03,84.83,3,6556
9081,No,10708,9057,1,2.398494539848022,2.398494539848022,0,158,47.0,21.5,5,2,12.86,92.53,5,6556
9061,No,10709,9037,0,1.240699747293563,1.240699747293563,0,166,34.0,23.55,2,2,31.35,84.31,11,6557
1587,No,10710,1585,0,0.0,0.2681458625866389,0,165,42.0,24.56,3,2,22.66,86.87,9,6557
10483,No,10711,10453,0,0.0,0.3786160739953185,0,153,37.0,23.38,6,2,21.88,91.09,10,6557
6288,No,10712,6269,1,0.8955879466165966,0.8955879466165966,0,165,31.0,21.05,3,2,33.92,91.23,6,6557
5185,No,10713,5167,1,2.300950619552687,2.300950619552687,0,161,44.0,21.78,2,2,19.78,90.05,7,6558
14315,No,10714,14273,1,1.108110044045493,1.809656507238377,0,172,34.0,20.96,4,2,24.2,81.272823,3,6558
1598,Mo running,10715,1596,1,2.767937737645836,0.0,1,157,18.0,20.52,2,2,20.8,93.64,5,6559
13189,No,10716,13148,1,2.879816481388209,3.070611420306081,0,155,50.0,19.69,4,2,15.86,88.05,6,6559
1562,No,10717,1560,1,1.332549484062667,3.56628544867538,0,170,29.0,19.4,4,2,32.32,86.74,7,6559
4083,No,10718,4070,1,2.176210710893134,2.176210710893134,0,164,34.0,23.64,6,2,25.29,89.99,6,6559
10500,No,10719,10470,1,0.0,0.3186029520818128,0,162,46.0,20.05,5,2,32.87,93.9,3,6559
13187,No,10720,13146,1,2.735305551951085,2.735305551951085,0,167,44.0,21.74,4,2,45.16,87.61,5,6559
11229,No,10721,11196,0,0.5678911122614637,0.5678911122614637,0,167,34.0,22.43,3,2,27.84,91.61,13,6560
3661,No,10722,3649,1,4.189642928204417,4.189642928204417,0,161,36.0,23.62,1,2,21.16,91.07,7,6560
1600,No,10723,1598,1,0.0,0.1173988535254316,0,167,36.0,19.25,3,2,44.612217,91.79,3,6560
6264,No,10724,6245,1,1.606972085927948,3.114870023405595,0,164,30.0,20.95,5,2,33.42,87.69,4,6560
12485,No,10725,12448,1,1.921015099430455,1.921015099430455,0,156,34.0,21.84,2,2,25.69,84.63,6,6561
7886,No,10726,7864,0,0.0,0.0,0,171,43.0,19.05,4,2,36.25,90.83,12,6562
12466,No,10727,12429,1,0.0,1.107926258670768,0,169,38.0,23.86,4,2,22.61,95.96,6,6562
7337,Forest's running club,10728,7315,1,2.595256197046081,2.595256197046081,0,165,32.0,18.84,2,2,32.14,83.31,5,6562
9082,No,10729,9058,1,3.075541052120776,3.075541052120776,0,167,27.0,21.99,4,2,23.5,91.29,6,6562
4529,No,10730,4512,1,0.3828322778899285,1.726640047603263,0,160,33.0,22.74,5,2,29.42,98.31,3,6562
12458,No,10731,12421,1,3.232040409040263,3.232040409040263,0,166,33.0,21.97,7,2,33.43,92.23,6,6563
6260,No,10732,6241,1,2.127663982367244,2.127663982367244,0,152,44.0,22.05,4,2,35.46,89.04,3,6563
6272,No,10733,6253,1,0.0,0.2989087484476716,0,173,35.0,19.06,3,2,40.39,81.272823,7,6563
323,No,10734,323,1,0.0,2.669888673358239,0,165,30.0,21.24,3,2,26.72,91.59,4,6563
6266,No,10735,6247,0,0.0,0.0,0,168,43.0,21.9,5,2,34.85,94.16,12,6563
1591,No,10736,1589,0,0.9808446355453124,0.9808446355453124,0,163,32.0,20.33,3,2,37.95,91.91,10,6564
9049,No,10737,9025,1,0.9099323945700155,3.238306239011381,0,163,25.0,24.21,4,2,26.24,85.56,4,6564
3648,No,10738,3636,1,0.0,2.068552517492237,0,154,30.0,20.43,4,2,35.04,89.77,5,6564
6287,No,10739,6268,1,0.0,0.7619348241206466,0,163,24.0,22.59,5,2,32.07,80.21,3,6564
9060,Mo running,10740,9036,0,3.423551570055914,3.423551570055914,0,158,46.0,19.21,5,2,23.69,94.86,13,6565
327,No,10741,327,0,0.2882541208030133,2.87967232696782,0,165,35.0,22.18,5,2,35.1,96.8,13,6565
1570,Road Runners,10742,1568,0,2.661842319761603,2.931958993722982,0,155,24.0,19.01,5,2,35.35,91.92,7,6565
9057,No,10743,9033,1,0.0,2.248866967481635,0,166,38.0,18.87,2,2,29.47,98.14,5,6565
7866,Best foot forward,10744,7844,1,2.732888107124016,2.732888107124016,1,161,43.0,20.96,7,2,29.66,86.36,3,6565
7881,No,10745,7859,0,3.11328275931862,3.11328275931862,0,158,48.0,21.46,3,2,40.12,94.05,13,6566
5184,No,10746,5166,0,1.787351210313695,1.787351210313695,0,159,27.0,22.13,4,2,44.612217,86.18,13,6566
9079,No,10747,9055,0,0.4740647906082723,2.235429993728557,0,165,38.0,19.76,3,2,12.71832328554809,92.93,11,6566
9055,No,10748,9031,1,1.294089234760238,2.08873068748334,0,162,32.0,21.92,2,2,31.78,86.16,4,6566
5196,No,10749,5178,1,1.190337094772734,1.190337094772734,0,165,41.0,21.01,4,2,28.82,86.67,6,6566
10493,No,10750,10463,1,2.236953815817011,2.236953815817011,0,169,42.0,18.75,4,2,13.14,90.82,4,6567
9063,No,10751,9039,0,0.1274423392538342,0.3337071949491703,0,158,37.0,19.94,8,2,17.94,85.87,13,6567
7878,Best foot forward,10752,7856,1,1.302462814215201,1.302462814215201,0,171,54.0,20.75,6,2,18.07,89.11,7,6567
14302,Run every day,10753,14260,1,0.5287865698724528,2.12111285875906,0,163,36.0,23.61,2,2,23.22,91.99,3,6567
4528,No,10754,4511,1,0.0,2.175583813261637,0,160,26.0,20.69,1,2,18.88,90.37,5,6567
2829,No,10755,2819,1,0.6809161230773657,1.638848452937362,0,166,33.0,21.4,2,2,39.68,90.29,4,6568
9859,No,10756,9832,1,2.591596801369263,2.591596801369263,0,161,34.0,22.35,4,2,12.71832328554809,95.97,7,6568
11232,Runway RAF running club,10757,11199,1,0.0,0.4415691312702933,0,169,20.0,23.88,7,2,45.13,88.21,5,6568
7880,No,10758,7858,1,5.566901437707549,5.566901437707549,0,165,33.0,22.495630402171585,2,2,22.7,91.7,6,6568
12471,No,10759,12434,0,0.08236661723117877,2.072850535987955,0,157,27.0,22.67,3,2,20.68,86.57,7,6569
7885,No,10760,7863,0,1.932726201072795,1.932726201072795,0,161,51.0,21.84,6,2,20.95,86.63,7,6569
9864,No,10761,9837,0,0.0,2.585339244896068,0,166,31.0,24.03,6,2,29.64,91.05,12,6569
11239,No,10762,11206,0,2.398739742759165,2.398739742759165,0,167,39.0,20.15,1,2,31.61,90.28,10,6570
9064,Mo running,10763,9040,0,2.162743548380209,2.162743548380209,0,167,32.0,20.18,5,2,25.1,84.45,13,6570
13181,No,10764,13140,1,0.0,1.595859108200879,0,159,27.0,20.42,3,2,32.67,86.42,6,6570
6279,No,10765,6260,0,0.7793118840242738,1.897215454040301,0,169,35.0,20.92,5,2,40.36,81.272823,11,6570
2821,No,10766,2811,0,2.250293613763072,2.250293613763072,0,172,38.0,23.62,2,2,38.34,88.73,9,6570
3649,No,10767,3637,0,0.9807191853507273,1.721081487803688,0,162,31.0,20.16,2,2,23.66,90.53,11,6571
4084,No,10768,4071,1,1.723239757718177,1.723239757718177,0,159,29.0,21.83,1,2,33.37,95.6,6,6571
7350,No,10769,7328,1,0.0,2.283405833445885,0,158,42.0,21.35,2,2,49.48,84.48,7,6571
4539,No,10770,4522,0,0.0,0.0,0,167,32.0,20.67,3,2,25.51,92.39,8,6571
2813,No,10771,2803,0,0.0,1.175729766264959,0,161,41.0,19.56,1,2,22.22,83.16,9,6572
4526,No,10772,4509,1,2.019100829585467,2.058038774343806,0,167,21.0,19.38,2,2,20.97,84.39,6,6572
1569,No,10773,1567,1,0.0,0.9507496276478689,0,159,40.0,23.58,5,2,28.84,95.39,3,6572
2830,No,10774,2820,0,0.6044299320838001,2.051519417752302,0,163,27.0,23.05,4,2,30.96,91.35,13,6573
12450,No,10775,12413,0,1.082710161082765,2.454415794868954,0,167,46.0,20.54,7,2,34.06,85.19,12,6573
2843,No,10776,2833,0,1.6800090981016,2.914614991319035,0,154,33.0,23.53,2,2,33.35,89.0,10,6573
2861,No,10777,2851,1,0.0,0.0,0,159,35.0,20.73,6,2,31.01,93.36,6,6573
11230,Gump's training,10778,11197,1,2.466483448646576,2.466483448646576,0,163,36.0,23.17,2,2,25.13,93.71,4,6573
10491,No,10779,10461,1,0.9329041603913864,2.989386958759245,0,164,31.0,23.59,3,2,18.24,88.23,7,6574
14318,No,10780,14276,0,0.0,1.479999450895546,0,159,32.0,20.09,4,2,22.76,89.58,8,6574
6283,No,10781,6264,0,2.229452988934588,2.229452988934588,0,164,38.0,21.16,3,2,25.67,96.08,7,6574
9614,No,10782,9587,1,0.1516886315371551,1.006643480387075,0,164,38.0,23.95,3,2,27.87,93.02,5,6574
12444,No,10783,12407,0,2.490217958930942,2.490217958930942,0,160,32.0,21.15,1,2,38.08,88.45,8,6575
12472,No,10784,12435,1,1.822334264704561,1.822334264704561,0,154,55.0,22.08,2,2,37.73,93.04,6,6575
6276,No,10785,6257,1,1.934230290461004,0.0,0,161,33.0,21.19,3,2,33.31,87.48,7,6576
7358,No,10786,7336,0,2.199890020007572,2.199890020007572,0,169,38.0,21.73,7,2,34.52,93.73,13,6576
12468,No,10787,12431,1,0.0,0.283718939781281,0,163,38.0,21.56,3,2,28.65,95.14,5,6576
2836,No,10788,2826,0,3.468353397530149,3.468353397530149,0,168,41.0,21.78,2,2,37.96,91.69,7,6576
5188,No,10789,5170,1,2.099297283207112,4.04525228057491,0,158,40.0,23.89,0,2,24.99,87.31,6,6577
6262,No,10790,6243,1,2.702970439313581,2.702970439313581,0,166,36.0,22.34,4,2,21.87,87.84,7,6577
4533,No,10791,4516,1,2.908752680277419,2.908752680277419,0,168,25.0,22.42,4,2,17.28,91.98,4,6578
9084,Mo running,10792,9060,0,2.151989065558638,2.151989065558638,0,158,39.0,20.86,6,2,48.28,85.65,8,6578
1581,Forest's running club,10793,1579,1,0.0,2.776912263699387,0,161,29.0,21.17,9,2,17.28,86.67,3,6578
9072,Best foot forward,10794,9048,1,2.095131673536599,2.095131673536599,0,160,32.0,19.28,2,2,32.92,90.77,6,6578
12446,No,10795,12409,1,2.151592662998363,2.151592662998363,0,165,32.0,23.91,2,2,38.08,90.01,3,6579
6983,No,10796,6961,1,0.3487770670959189,1.051464268861816,0,163,34.0,20.23,1,2,21.92,85.95,4,6579
1609,No,10797,1607,0,0.07887248642322153,0.8607163199691164,0,164,42.0,21.86,1,2,31.66,91.25,13,6580
6286,No,10798,6267,1,0.0,1.897353050527337,0,159,18.0,19.58,4,2,29.42,96.71,5,6580
12480,No,10799,12443,1,1.553548972450154,2.247382069296419,0,156,40.0,21.92,4,2,15.27,94.81,5,6580
11233,No,10800,11200,0,0.0,4.405410384027157,0,167,39.0,23.13,4,2,18.85,90.53,12,6580
1593,Run every day,10801,1591,1,3.065295844042035,3.065295844042035,0,159,35.0,20.2,2,2,20.79,91.21,3,6581
7884,No,10802,7862,1,1.578844457144362,2.060372958058573,0,165,22.0,19.21,1,2,17.02,96.19,5,6581
11234,No,10803,11201,1,1.828730773469678,1.828730773469678,0,159,44.0,22.85,7,2,19.18,92.92,7,6582
14299,Forest's running club,10804,14257,1,0.06652807780502834,2.120143987116234,0,157,24.0,23.76,4,2,19.53,85.74,3,6582
9077,No,10805,9053,1,1.734709569272688,1.751750396223298,0,161,34.0,20.0,3,2,28.77,89.8,7,6582
12464,No,10806,12427,1,0.9323329436305305,0.0,0,163,34.0,20.72,5,2,33.8,88.23,4,6583
7359,The Bolts,10807,7337,1,2.206054865091884,2.206054865091884,0,160,34.0,20.55,3,2,18.48,89.53,7,6584
12433,Gump's training,10808,12396,1,0.967749531231964,2.366399829302536,0,161,49.0,21.43,6,2,16.45,87.16,4,6584
4082,Run every day,10809,4069,1,2.426286566789646,2.994737222830302,0,166,38.0,20.82,3,2,29.5,93.95,3,6584
7896,No,10810,7874,1,2.865939622750741,2.865939622750741,0,172,36.0,22.61,5,2,26.59,91.12,3,6585
3652,Run every day,10811,3640,0,3.707459438709418,3.707459438709418,0,158,43.0,19.52,3,2,23.73,84.53,13,6585
14301,No,10812,14259,0,3.485070382201641,3.485070382201641,0,166,35.0,23.1,3,2,22.85,93.12,7,6585
5169,Gump's training,10813,5151,0,6.057458155850968,0.0,0,157,39.0,24.24,4,2,27.53,82.28,8,6585
325,No,10814,325,1,0.6024782357477985,0.6024782357477985,0,160,43.0,22.02,4,2,30.28,90.15,4,6585
2837,No,10815,2827,0,1.611508133278303,1.611508133278303,0,158,34.0,24.15,6,2,44.612217,90.95,13,6586
6258,No,10816,6239,1,1.757786797777422,1.757786797777422,0,165,37.0,23.62,3,2,23.27,86.14,4,6586
14290,No,10817,14248,1,0.7759000479280949,1.123799351456352,0,163,31.0,17.43,1,2,44.612217,86.65,4,6586
1594,No,10818,1592,0,4.431706922863512,4.431706922863512,0,163,36.0,22.495630402171585,5,2,12.71832328554809,85.1,12,6586
6270,No,10819,6251,1,0.8102202290368257,0.8102202290368257,0,162,32.0,22.37,3,2,20.38,80.35,4,6586
7894,No,10820,7872,1,0.5088392234108151,3.144415205132495,0,167,27.0,21.95,3,2,35.61,90.23,6,6586
7883,Best foot forward,10821,7861,1,0.0,1.167526258797137,0,166,30.0,20.15,3,2,22.74,82.96,5,6586
9062,No,10822,9038,0,1.944533223204925,1.944533223204925,0,164,35.0,23.04,5,2,24.72,89.53,8,6587
7349,No,10823,7327,1,1.073054002746838,1.073054002746838,0,157,24.0,21.33,8,2,31.0,90.93,6,6587
3676,No,10824,3664,0,0.0,0.2944466258711587,0,154,43.0,22.81,4,2,41.48,94.4,13,6587
3662,No,10825,3650,1,0.0,1.456666468398879,0,171,33.0,22.495630402171585,5,2,44.612217,84.63,6,6587
4534,No,10826,4517,1,1.177624770321337,1.177624770321337,0,170,30.0,20.99,3,2,10.07,87.31,5,6587
6274,No,10827,6255,0,2.724528749270342,2.724528749270342,0,151,34.0,20.53,5,2,11.93,84.53,9,6587
2839,Runway RAF running club,10828,2829,1,0.0,0.0,0,164,42.0,22.84,3,2,18.92,89.56,6,6587
14293,No,10829,14251,0,5.293039641525228,5.293039641525228,0,165,46.0,20.7,4,2,29.73,94.23,7,6587
7357,No,10830,7335,1,0.0,2.733581564279131,0,166,62.0,18.67,2,2,34.53,87.46,3,6587
9074,Road Runners,10831,9050,1,0.540755943578323,2.63921727605882,1,168,27.0,23.02,2,2,29.33,89.57,7,6588
5191,No,10832,5173,1,1.861152079011358,1.861152079011358,0,162,41.0,22.495630402171585,4,2,44.612217,89.68,7,6588
6269,No,10833,6250,0,1.477298010682565,1.834251625943637,0,157,38.0,21.13,4,2,36.13,89.54,11,6588
14288,No,10834,14246,1,1.226920222136178,1.825780546279354,0,159,34.0,20.78,3,2,32.81,87.08,5,6588
9093,No,10835,9069,0,0.0,1.273054451630096,0,154,44.0,22.495630402171585,3,2,33.49,91.1,7,6588
14314,Road Runners,10836,14272,1,0.448264182728507,2.197943696175504,0,168,42.0,20.93,3,2,18.92,92.22,7,6588
13184,No,10837,13143,1,0.4034758910147956,2.386324632986336,0,172,29.0,22.44,5,2,44.612217,92.78,5,6588
2838,No,10838,2828,0,0.0,0.8103547271556102,0,162,32.0,23.33,4,2,20.11,88.08,11,6589
6985,No,10839,6963,1,2.160740991186032,2.160740991186032,0,174,39.0,22.49,2,2,12.71832328554809,81.272823,3,6589
2834,No,10840,2824,0,2.496331893291325,2.496331893291325,0,159,34.0,23.22,6,2,28.47,82.64,11,6589
2833,No,10841,2823,0,0.0,1.410711581153678,0,157,18.0,20.88,0,2,36.02,81.272823,12,6590
6310,No,10842,6291,1,0.0,0.0,0,161,18.0,19.39,4,2,29.15,94.4,3,6590
7899,No,10843,7877,1,3.436731596204643,3.436731596204643,0,155,38.0,22.22,4,2,28.85,90.72,4,6590
1586,No,10844,1584,1,2.65805910142835,2.65805910142835,0,160,34.0,20.7,6,2,29.68,89.35,3,6591
4087,Flash boys,10845,4074,1,1.821782211662136,1.821782211662136,0,158,46.0,21.23,1,2,12.66,94.59,7,6591
6984,Flash boys,10846,6962,1,2.096731508182075,2.096731508182075,0,162,23.0,19.7,2,2,21.08,91.1,4,6591
